periodo;residencia_provincia_nombre;Confirmado;Sospechoso;Descartado;total;rat_conf_total;rat_sosp_total;rat_desc_total
202012;Entre Ríos                                        ;7586.0;219.0;6627.0;14432.0;0.5256374723;0.015174612;0.4591879157
202012;Formosa                                           ;41.0;11.0;774.0;826.0;0.0496368039;0.0133171913;0.9370460048
202012;Jujuy                                             ;217.0;71.0;3007.0;3295.0;0.0658573596;0.0215477997;0.9125948407
202012;La Pampa                                          ;5685.0;20.0;9508.0;15213.0;0.3736935516;0.0013146651;0.6249917833
202012;La Rioja                                          ;623.0;136.0;3042.0;3801.0;0.1639042357;0.0357800579;0.8003157064
202012;Mendoza                                           ;3180.0;844.0;13623.0;17647.0;0.1802006007;0.0478268261;0.7719725732
202012;Misiones                                          ;647.0;35.0;4727.0;5409.0;0.1196154557;0.006470697;0.8739138473
202012;Neuquén                                           ;6862.0;157.0;7180.0;14199.0;0.48327347;0.0110571167;0.5056694133
202012;Río Negro                                         ;7167.0;128.0;7278.0;14573.0;0.4917999039;0.0087833665;0.4994167296
202012;Salta                                             ;1105.0;363.0;5005.0;6473.0;0.1707090993;0.0560790978;0.7732118029
202012;San Juan                                          ;4086.0;1376.0;8136.0;13598.0;0.3004853655;0.1011913517;0.5983232828
202012;San Luis                                          ;1344.0;4391.0;7140.0;12875.0;0.1043883495;0.3410485437;0.5545631068
202012;Santa Cruz                                        ;7830.0;400.0;8866.0;17096.0;0.4580018718;0.0233972859;0.5186008423
202012;Santa Fe                                          ;28273.0;1165.0;33522.0;62960.0;0.4490628971;0.0185038119;0.532433291
202012;Santiago del Estero                               ;1915.0;544.0;11228.0;13687.0;0.1399137868;0.0397457441;0.8203404691
202012;Tierra del Fuego                                  ;2432.0;19.0;2122.0;4573.0;0.5318171878;0.0041548218;0.4640279904
202012;Tucumán                                           ;5048.0;1045.0;18570.0;24663.0;0.2046790739;0.0423711633;0.7529497628
202101;Buenos Aires                                      ;120063.0;12468.0;236889.0;369420.0;0.3250040604;0.033750203;0.6412457366
202101;CABA                                              ;37550.0;3208.0;285158.0;325916.0;0.1152137361;0.009843027;0.8749432369
202101;Catamarca                                         ;3161.0;25.0;6150.0;9336.0;0.3385818338;0.0026778063;0.6587403599
202101;Chaco                                             ;5978.0;678.0;17755.0;24411.0;0.244889599;0.027774364;0.727336037
202101;Chubut                                            ;9858.0;294.0;10498.0;20650.0;0.4773849879;0.0142372881;0.508377724
202101;Córdoba                                           ;17480.0;4513.0;83735.0;105728.0;0.1653299031;0.042685003;0.7919850938
202101;Corrientes                                        ;5177.0;199.0;3511.0;8887.0;0.582536289;0.0223922584;0.3950714527
202101;Entre Ríos                                        ;12464.0;184.0;10879.0;23527.0;0.5297743019;0.0078208016;0.4624048965
202101;Formosa                                           ;834.0;773.0;15080.0;16687.0;0.0499790256;0.0463234853;0.9036974891
202101;Jujuy                                             ;801.0;122.0;4309.0;5232.0;0.1530963303;0.0233180428;0.8235856269
202101;La Pampa                                          ;5340.0;93.0;10080.0;15513.0;0.3442274222;0.005994972;0.6497776059
202101;La Rioja                                          ;867.0;17.0;3943.0;4827.0;0.1796146675;0.0035218562;0.8168634763
202101;Mendoza                                           ;3733.0;843.0;17618.0;22194.0;0.1681986122;0.0379832387;0.793818149
202101;Misiones                                          ;3703.0;39.0;4288.0;8030.0;0.4611457036;0.004856787;0.5339975093
202101;Neuquén                                           ;12733.0;489.0;11333.0;24555.0;0.5185501934;0.0199144777;0.4615353289
202101;Río Negro                                         ;9378.0;83.0;10085.0;19546.0;0.4797912616;0.0042463931;0.5159623452
202101;Salta                                             ;1578.0;134.0;7024.0;8736.0;0.1806318681;0.0153388278;0.804029304
202101;San Juan                                          ;2589.0;648.0;9436.0;12673.0;0.2042925905;0.0511323286;0.7445750809
202101;San Luis                                          ;16052.0;3032.0;24793.0;43877.0;0.3658408734;0.0691022631;0.5650568635
202101;Santa Cruz                                        ;8527.0;617.0;12201.0;21345.0;0.3994846568;0.028906067;0.5716092762
202101;Santa Fe                                          ;29455.0;1029.0;41775.0;72259.0;0.4076308834;0.0142404406;0.578128676
202101;Santiago del Estero                               ;3635.0;489.0;14595.0;18719.0;0.1941877237;0.0261231903;0.779689086
202101;Tierra del Fuego                                  ;2657.0;15.0;3220.0;5892.0;0.4509504413;0.0025458248;0.5465037339
202101;Tucumán                                           ;5254.0;1129.0;25189.0;31572.0;0.1664132776;0.0357595338;0.7978271886
202102;Buenos Aires                                      ;74476.0;9124.0;220548.0;304148.0;0.2448676302;0.0299985533;0.7251338164
202102;CABA                                              ;22688.0;2512.0;307730.0;332930.0;0.0681464572;0.0075451296;0.9243084132
202102;Catamarca                                         ;2670.0;21.0;6465.0;9156.0;0.2916120577;0.002293578;0.7060943644
202102;Chaco                                             ;3375.0;376.0;19574.0;23325.0;0.1446945338;0.0161200429;0.8391854234
202102;Chubut                                            ;4290.0;121.0;9117.0;13528.0;0.3171200473;0.0089444116;0.6739355411
202102;Córdoba                                           ;15305.0;4293.0;83518.0;103116.0;0.1484250747;0.0416327243;0.809942201
202102;Corrientes                                        ;4612.0;521.0;19592.0;24725.0;0.1865318504;0.0210717897;0.79239636
202102;Entre Ríos                                        ;4079.0;117.0;8132.0;12328.0;0.3308728099;0.0094905905;0.6596365996
202102;Formosa                                           ;628.0;46.0;25494.0;26168.0;0.0239987771;0.0017578722;0.9742433507
202102;Jujuy                                             ;1442.0;97.0;4586.0;6125.0;0.2354285714;0.0158367347;0.7487346939
202102;La Pampa                                          ;2269.0;42.0;7821.0;10132.0;0.22394394;0.0041452823;0.7719107777
202102;La Rioja                                          ;1002.0;34.0;3784.0;4820.0;0.2078838174;0.0070539419;0.7850622407
202102;Mendoza                                           ;3275.0;993.0;14676.0;18944.0;0.1728779561;0.052417652;0.7747043919
202102;Misiones                                          ;3479.0;28.0;4545.0;8052.0;0.4320665673;0.0034773969;0.5644560358
202102;Neuquén                                           ;6816.0;256.0;9640.0;16712.0;0.4078506462;0.0153183341;0.5768310196
202102;Río Negro                                         ;4557.0;51.0;8560.0;13168.0;0.3460662211;0.0038730255;0.6500607533
202102;Salta                                             ;2464.0;86.0;7425.0;9975.0;0.2470175439;0.0086215539;0.7443609023
202102;San Juan                                          ;1411.0;654.0;6815.0;8880.0;0.1588963964;0.0736486486;0.767454955
202102;San Luis                                          ;10330.0;1384.0;16114.0;27828.0;0.3712088544;0.0497340808;0.5790570648
202102;Santa Cruz                                        ;3062.0;337.0;9916.0;13315.0;0.2299662035;0.025309801;0.7447239955
202102;Santa Fe                                          ;10561.0;732.0;32587.0;43880.0;0.2406791249;0.0166818596;0.7426390155
202102;Santiago del Estero                               ;1852.0;272.0;13242.0;15366.0;0.1205258363;0.0177014187;0.861772745
202102;Tierra del Fuego                                  ;1033.0;13.0;2494.0;3540.0;0.2918079096;0.0036723164;0.704519774
202102;Tucumán                                           ;3517.0;1010.0;22667.0;27194.0;0.1293299993;0.0371405457;0.833529455
202103;Buenos Aires                                      ;116294.0;13434.0;249110.0;378838.0;0.306975541;0.0354610678;0.6575633912
202103;CABA                                              ;32165.0;4116.0;226533.0;262814.0;0.1223869352;0.0156612661;0.8619517986
202103;Catamarca                                         ;2901.0;26.0;6863.0;9790.0;0.2963227783;0.0026557712;0.7010214505
202103;Chaco                                             ;4424.0;400.0;24419.0;29243.0;0.151284068;0.0136784872;0.8350374449
202103;Chubut                                            ;3241.0;154.0;9414.0;12809.0;0.2530252166;0.0120227965;0.7349519869
202103;Córdoba                                           ;21961.0;6097.0;101548.0;129606.0;0.1694443158;0.0470425752;0.783513109
202103;Corrientes                                        ;8298.0;782.0;76134.0;85214.0;0.0973783651;0.0091768958;0.8934447391
202103;Entre Ríos                                        ;4091.0;122.0;10701.0;14914.0;0.2743060212;0.0081802333;0.7175137455
202103;Formosa                                           ;1433.0;66.0;23459.0;24958.0;0.0574164597;0.0026444427;0.9399390977
202103;Jujuy                                             ;1714.0;105.0;6348.0;8167.0;0.2098689849;0.0128566181;0.777274397
202103;La Pampa                                          ;2664.0;25.0;8791.0;11480.0;0.2320557491;0.0021777003;0.7657665505
202103;La Rioja                                          ;1187.0;36.0;4374.0;5597.0;0.2120778989;0.0064320172;0.781490084
202103;Mendoza                                           ;6331.0;1259.0;22467.0;30057.0;0.2106331304;0.0418870812;0.7474797884
202103;Misiones                                          ;3765.0;80.0;5256.0;9101.0;0.4136908032;0.0087902428;0.577518954
202103;Neuquén                                           ;3972.0;156.0;10465.0;14593.0;0.2721852943;0.0106900569;0.7171246488
202103;Río Negro                                         ;3173.0;50.0;9480.0;12703.0;0.2497835157;0.0039360781;0.7462804062
202103;Salta                                             ;3536.0;153.0;11485.0;15174.0;0.2330301832;0.0100830368;0.75688678
202103;San Juan                                          ;2277.0;416.0;8592.0;11285.0;0.2017722641;0.0368630926;0.7613646433
202103;San Luis                                          ;10136.0;1492.0;15954.0;27582.0;0.3674860416;0.0540932492;0.5784207092
202103;Santa Cruz                                        ;3520.0;323.0;11241.0;15084.0;0.2333598515;0.0214134182;0.7452267303
202103;Santa Fe                                          ;15438.0;903.0;38834.0;55175.0;0.2798006343;0.0163661078;0.7038332578
202103;Santiago del Estero                               ;2629.0;296.0;10821.0;13746.0;0.191255638;0.021533537;0.787210825
202103;Tierra del Fuego                                  ;1191.0;25.0;3144.0;4360.0;0.2731651376;0.005733945;0.7211009174
202103;Tucumán                                           ;8718.0;1498.0;30761.0;40977.0;0.2127534959;0.036557093;0.7506894111
202104;Buenos Aires                                      ;316026.0;22377.0;373760.0;712163.0;0.4437551516;0.0314211775;0.524823671
202104;CABA                                              ;79693.0;6264.0;249555.0;335512.0;0.2375265266;0.0186699731;0.7438035003
202104;Catamarca                                         ;4592.0;105.0;8507.0;13204.0;0.347773402;0.0079521357;0.6442744623
202104;Chaco                                             ;6301.0;624.0;22012.0;28937.0;0.2177489028;0.0215640875;0.7606870097
202104;Chubut                                            ;4783.0;815.0;10725.0;16323.0;0.293022116;0.0499295473;0.6570483367
202104;Córdoba                                           ;47396.0;9769.0;137728.0;194893.0;0.2431898529;0.0501249404;0.7066852068
202104;Corrientes                                        ;7455.0;165.0;37673.0;45293.0;0.1645949705;0.003642947;0.8317620824
202104;Entre Ríos                                        ;13050.0;356.0;12582.0;25988.0;0.5021548407;0.0136986301;0.4841465292
202104;Formosa                                           ;2058.0;99.0;16893.0;19050.0;0.1080314961;0.0051968504;0.8867716535
202104;Jujuy                                             ;2320.0;203.0;8968.0;11491.0;0.2018971369;0.0176659995;0.7804368636
202104;La Pampa                                          ;6915.0;65.0;14595.0;21575.0;0.3205098494;0.0030127462;0.6764774044
202104;La Rioja                                          ;2645.0;95.0;6425.0;9165.0;0.2885979269;0.010365521;0.7010365521
202104;Mendoza                                           ;24364.0;2162.0;40456.0;66982.0;0.3637395121;0.0322773282;0.6039831597
202104;Misiones                                          ;3555.0;79.0;5344.0;8978.0;0.3959679216;0.0087992871;0.5952327913
202104;Neuquén                                           ;6168.0;1492.0;8910.0;16570.0;0.3722389861;0.090042245;0.5377187689
202104;Río Negro                                         ;6266.0;186.0;9652.0;16104.0;0.3890958768;0.0115499255;0.5993541977
202104;Salta                                             ;5637.0;242.0;15037.0;20916.0;0.2695065978;0.0115700899;0.7189233123
202104;San Juan                                          ;6662.0;1606.0;17154.0;25422.0;0.2620564865;0.0631736291;0.6747698844
202104;San Luis                                          ;26414.0;2196.0;31574.0;60184.0;0.4388874119;0.0364881032;0.5246244849
202104;Santa Cruz                                        ;5391.0;1762.0;10777.0;17930.0;0.3006692694;0.0982710541;0.6010596765
202104;Santa Fe                                          ;43720.0;1700.0;57771.0;103191.0;0.4236803597;0.0164743049;0.5598453353
202104;Santiago del Estero                               ;5574.0;1877.0;9659.0;17110.0;0.3257744009;0.1097019287;0.5645236704
202104;Tierra del Fuego                                  ;2347.0;283.0;4443.0;7073.0;0.331825251;0.0400113106;0.6281634384
202104;Tucumán                                           ;18654.0;2338.0;45982.0;66974.0;0.2785259952;0.0349090692;0.6865649356
202105;Buenos Aires                                      ;309692.0;14777.0;386681.0;711150.0;0.4354805597;0.0207790199;0.5437404204
202105;CABA                                              ;74293.0;3796.0;232946.0;311035.0;0.2388573633;0.0122044143;0.7489382224
202105;Catamarca                                         ;8664.0;351.0;11491.0;20506.0;0.4225104847;0.0171169414;0.5603725739
202105;Chaco                                             ;14009.0;920.0;26530.0;41459.0;0.3379000941;0.0221905979;0.639909308
202105;Chubut                                            ;8059.0;610.0;10957.0;19626.0;0.4106287578;0.0310812188;0.5582900234
202105;Córdoba                                           ;86973.0;14422.0;135518.0;236913.0;0.3671094452;0.0608746671;0.5720158877
202105;Corrientes                                        ;14244.0;288.0;44803.0;59335.0;0.2400606725;0.0048537962;0.7550855313
202105;Entre Ríos                                        ;23403.0;290.0;12358.0;36051.0;0.6491636848;0.0080441597;0.3427921556
202105;Formosa                                           ;26521.0;328.0;75278.0;102127.0;0.2596864688;0.0032116874;0.7371018438
202105;Jujuy                                             ;3527.0;105.0;11393.0;15025.0;0.2347420965;0.0069883527;0.7582695507
202105;La Pampa                                          ;16992.0;181.0;20399.0;37572.0;0.4522516768;0.0048174172;0.542930906
202105;La Rioja                                          ;4033.0;101.0;6744.0;10878.0;0.3707482993;0.009284795;0.6199669057
202105;Mendoza                                           ;24412.0;2050.0;35763.0;62225.0;0.3923182001;0.0329449578;0.5747368421
202105;Misiones                                          ;4904.0;56.0;5686.0;10646.0;0.4606424948;0.0052601916;0.5340973135
202105;Neuquén                                           ;19518.0;2099.0;10981.0;32598.0;0.5987483895;0.0643904534;0.3368611571
202105;Río Negro                                         ;13318.0;147.0;12892.0;26357.0;0.5052927116;0.005577266;0.4891300224
202105;Salta                                             ;10941.0;376.0;16271.0;27588.0;0.3965854719;0.0136291141;0.5897854139
202105;San Juan                                          ;13171.0;2191.0;22236.0;37598.0;0.3503111868;0.0582743763;0.5914144369
202105;San Luis                                          ;14692.0;1986.0;16039.0;32717.0;0.4490631782;0.0607023871;0.4902344347
202105;Santa Cruz                                        ;6740.0;2127.0;12327.0;21194.0;0.3180145324;0.1003585921;0.5816268755
202105;Santa Fe                                          ;71843.0;2877.0;67860.0;142580.0;0.5038785243;0.0201781456;0.4759433301
202105;Santiago del Estero                               ;13319.0;3201.0;8023.0;24543.0;0.5426801939;0.1304241535;0.3268956525
202105;Tierra del Fuego                                  ;2051.0;197.0;4163.0;6411.0;0.3199188894;0.0307284355;0.6493526751
202105;Tucumán                                           ;24399.0;1005.0;54784.0;80188.0;0.3042724597;0.0125330473;0.6831944929
202106;Buenos Aires                                      ;219397.0;12652.0;392329.0;624378.0;0.3513848983;0.0202633661;0.6283517356
202106;CABA                                              ;43060.0;3899.0;219258.0;266217.0;0.1617477471;0.0146459467;0.8236063061
202106;Catamarca                                         ;9668.0;462.0;12501.0;22631.0;0.4272016261;0.0204144757;0.5523838982
202106;Chaco                                             ;18509.0;1350.0;34881.0;54740.0;0.3381256851;0.0246620387;0.6372122762
202106;Chubut                                            ;7941.0;639.0;11744.0;20324.0;0.3907203306;0.0314406613;0.5778390081
202106;Córdoba                                           ;96751.0;13487.0;120541.0;230779.0;0.4192365857;0.0584411927;0.5223222217
202106;Corrientes                                        ;14432.0;272.0;34085.0;48789.0;0.2958043821;0.0055750272;0.6986205907
202106;Entre Ríos                                        ;23071.0;382.0;13512.0;36965.0;0.6241309347;0.0103340998;0.3655349655
202106;Formosa                                           ;14624.0;181.0;108850.0;123655.0;0.1182645263;0.0014637499;0.8802717237
202106;Jujuy                                             ;7339.0;166.0;19315.0;26820.0;0.2736390753;0.0061894109;0.7201715138
202106;La Pampa                                          ;8524.0;175.0;12898.0;21597.0;0.3946844469;0.0081029773;0.5972125758
202106;La Rioja                                          ;4283.0;79.0;5627.0;9989.0;0.4287716488;0.0079086996;0.5633196516
202106;Mendoza                                           ;18522.0;1779.0;33320.0;53621.0;0.3454243673;0.0331772999;0.6213983327
202106;Misiones                                          ;5176.0;91.0;5134.0;10401.0;0.4976444573;0.0087491587;0.493606384
202106;Neuquén                                           ;10323.0;1587.0;9180.0;21090.0;0.4894736842;0.0752489331;0.4352773826
202106;Río Negro                                         ;9216.0;195.0;10915.0;20326.0;0.4534094264;0.0095936239;0.5369969497
202106;Salta                                             ;15967.0;562.0;23056.0;39585.0;0.4033598585;0.014197297;0.5824428445
202106;San Juan                                          ;13545.0;1473.0;25432.0;40450.0;0.3348578492;0.0364153276;0.6287268232
202106;San Luis                                          ;10590.0;2130.0;14276.0;26996.0;0.3922803378;0.0789005779;0.5288190843
202106;Santa Cruz                                        ;3844.0;1879.0;12922.0;18645.0;0.2061678734;0.1007776884;0.6930544382
202106;Santa Fe                                          ;59709.0;4164.0;81392.0;145265.0;0.411035005;0.0286648539;0.5603001411
202106;Santiago del Estero                               ;15435.0;2825.0;9495.0;27755.0;0.5561160151;0.1017834624;0.3421005224
202106;Tierra del Fuego                                  ;1228.0;91.0;4040.0;5359.0;0.229147229;0.01698078;0.753871991
202106;Tucumán                                           ;27419.0;842.0;62683.0;90944.0;0.3014932266;0.0092584448;0.6892483286
202107;Buenos Aires                                      ;125671.0;10860.0;431466.0;567997.0;0.2212529292;0.0191198193;0.7596272516
202107;CABA                                              ;26775.0;2969.0;260417.0;290161.0;0.0922763569;0.0102322504;0.8974913927
202107;Catamarca                                         ;8006.0;321.0;25524.0;33851.0;0.2365070456;0.0094827332;0.7540102213
202107;Chaco                                             ;14267.0;5425.0;43416.0;63108.0;0.2260727642;0.0859637447;0.6879634912
202107;Chubut                                            ;5567.0;490.0;14507.0;20564.0;0.270715814;0.023828049;0.7054561369
202107;Córdoba                                           ;57109.0;10405.0;138611.0;206125.0;0.2770600364;0.0504790782;0.6724608854
202107;Corrientes                                        ;14413.0;451.0;7247.0;22111.0;0.6518474967;0.0203970874;0.3277554159
202107;Entre Ríos                                        ;16227.0;337.0;14521.0;31085.0;0.522020267;0.0108412418;0.4671384912
202107;Formosa                                           ;10113.0;408.0;75913.0;86434.0;0.1170025684;0.0047203647;0.8782770669
202107;Jujuy                                             ;7433.0;147.0;23997.0;31577.0;0.2353928492;0.0046552871;0.7599518637
202107;La Pampa                                          ;8335.0;849.0;18802.0;27986.0;0.2978274852;0.0303365969;0.671835918
202107;La Rioja                                          ;5217.0;75.0;9238.0;14530.0;0.3590502409;0.0051617343;0.6357880248
202107;Mendoza                                           ;13622.0;974.0;32177.0;46773.0;0.2912363971;0.0208239796;0.6879396233
202107;Misiones                                          ;5208.0;126.0;6494.0;11828.0;0.4403111261;0.0106526885;0.5490361853
202107;Neuquén                                           ;5944.0;956.0;10074.0;16974.0;0.3501826323;0.0563214328;0.593495935
202107;Río Negro                                         ;7534.0;182.0;12914.0;20630.0;0.365196316;0.0088221037;0.6259815802
202107;Salta                                             ;13194.0;606.0;25273.0;39073.0;0.3376756328;0.0155094311;0.6468149361
202107;San Juan                                          ;9849.0;470.0;26650.0;36969.0;0.2664123996;0.0127133544;0.720874246
202107;San Luis                                          ;7458.0;1872.0;13190.0;22520.0;0.3311722913;0.0831261101;0.5857015986
202107;Santa Cruz                                        ;2254.0;858.0;14122.0;17234.0;0.1307879773;0.0497853081;0.8194267146
202107;Santa Fe                                          ;40355.0;2091.0;91351.0;133797.0;0.3016136386;0.0156281531;0.6827582083
202107;Santiago del Estero                               ;13735.0;1961.0;10740.0;26436.0;0.5195566652;0.0741791496;0.4062641852
202107;Tierra del Fuego                                  ;1442.0;61.0;4298.0;5801.0;0.2485778314;0.0105154284;0.7409067402
202107;Tucumán                                           ;23054.0;787.0;70367.0;94208.0;0.2447138247;0.0083538553;0.74693232
202108;Buenos Aires                                      ;61027.0;10897.0;466207.0;538131.0;0.1134054719;0.0202497161;0.866344812
202108;CABA                                              ;15463.0;2657.0;312981.0;331101.0;0.0467017617;0.0080247417;0.9452734966
202108;Catamarca                                         ;5641.0;169.0;15569.0;21379.0;0.263857056;0.0079049535;0.7282379906
202108;Chaco                                             ;7128.0;1108.0;41196.0;49432.0;0.1441980903;0.0224146302;0.8333872795
202108;Chubut                                            ;4891.0;302.0;15004.0;20197.0;0.2421646779;0.0149527157;0.7428826063
202108;Córdoba                                           ;37912.0;8067.0;176233.0;222212.0;0.1706118481;0.0363031699;0.7930849819
202108;Corrientes                                        ;8464.0;411.0;9280.0;18155.0;0.4662076563;0.0226383916;0.5111539521
202108;Entre Ríos                                        ;6597.0;228.0;15657.0;22482.0;0.2934347478;0.0101414465;0.6964238057
202108;Formosa                                           ;4636.0;246.0;71771.0;76653.0;0.0604803465;0.0032092677;0.9363103858
202108;Jujuy                                             ;3407.0;120.0;21700.0;25227.0;0.1350537123;0.0047568082;0.8601894795
202108;La Pampa                                          ;4849.0;469.0;21817.0;27135.0;0.1786990971;0.0172839506;0.8040169523
202108;La Rioja                                          ;3059.0;48.0;9144.0;12251.0;0.2496939025;0.0039180475;0.74638805
202108;Mendoza                                           ;7974.0;623.0;37068.0;45665.0;0.1746195117;0.0136428337;0.8117376547
202108;Misiones                                          ;4668.0;43.0;6331.0;11042.0;0.4227495019;0.0038942221;0.573356276
202108;Neuquén                                           ;4495.0;816.0;13471.0;18782.0;0.2393248855;0.0434458524;0.7172292621
202108;Río Negro                                         ;5140.0;108.0;15436.0;20684.0;0.248501257;0.0052214272;0.7462773158
202108;Salta                                             ;6642.0;472.0;22902.0;30016.0;0.2212819829;0.0157249467;0.7629930704
202108;San Juan                                          ;8016.0;409.0;28347.0;36772.0;0.2179919504;0.0111225933;0.7708854563
202108;San Luis                                          ;3867.0;1533.0;10958.0;16358.0;0.2363980927;0.0937156132;0.6698862942
202108;Santa Cruz                                        ;1250.0;271.0;16118.0;17639.0;0.0708656953;0.0153636827;0.9137706219
202108;Santa Fe                                          ;18093.0;1184.0;99065.0;118342.0;0.1528873942;0.010004901;0.8371077048
202108;Santiago del Estero                               ;6117.0;1099.0;12483.0;19699.0;0.3105233768;0.055789634;0.6336869892
202108;Tierra del Fuego                                  ;911.0;21.0;4517.0;5449.0;0.1671866398;0.0038539182;0.8289594421
202108;Tucumán                                           ;15796.0;360.0;73501.0;89657.0;0.1761825624;0.0040153028;0.8198021348
202109;Buenos Aires                                      ;20615.0;8238.0;369920.0;398773.0;0.0516960777;0.0206583695;0.9276455527
202109;CABA                                              ;6097.0;4120.0;278064.0;288281.0;0.0211495034;0.0142916113;0.9645588853
202109;Catamarca                                         ;2645.0;345.0;13665.0;16655.0;0.1588111678;0.0207145002;0.820474332
202109;Chaco                                             ;1172.0;525.0;27405.0;29102.0;0.0402721462;0.0180399973;0.9416878565
202109;Chubut                                            ;1505.0;177.0;12035.0;13717.0;0.1097178683;0.0129036961;0.8773784355
202109;Córdoba                                           ;8210.0;5255.0;130341.0;143806.0;0.0570908029;0.0365422861;0.906366911
202109;Corrientes                                        ;2712.0;115.0;4890.0;7717.0;0.3514319036;0.0149021641;0.6336659324
202109;Entre Ríos                                        ;1347.0;146.0;10669.0;12162.0;0.1107548101;0.0120046045;0.8772405854
202109;Formosa                                           ;946.0;279.0;54770.0;55995.0;0.0168943656;0.0049825877;0.9781230467
202109;Jujuy                                             ;940.0;127.0;14735.0;15802.0;0.059486141;0.0080369573;0.9324769017
202109;La Pampa                                          ;1305.0;308.0;11348.0;12961.0;0.1006866754;0.0237635985;0.8755497261
202109;La Rioja                                          ;642.0;30.0;8413.0;9085.0;0.0706659329;0.0033021464;0.9260319207
202109;Mendoza                                           ;1836.0;829.0;31799.0;34464.0;0.0532729805;0.0240540854;0.9226729341
202109;Misiones                                          ;765.0;46.0;5119.0;5930.0;0.129005059;0.0077571669;0.863237774
